numCompra,anoCompra,uasg,iniVigencia,fimVigencia,numItem,descBreve,descDetalhada,unFornecimento,fornecedor,marca,valor,qtdUnidade
00031,2023,158127,04/12/2023,04/12/2024,5,449869 - Carrinho transporte,"Carrinho Transporte Material: Aço Carbono , Altura: 40 CM, Aplicação: Transporte Carga , Capacidade: 600 KG, Material Rodas: Pneu Com Câmara De Ar , Quantidade Rodas: 4 , Comprimento: 150 CM, Tipo: Plataforma , Largura: 80 CM, Características Adicionais: Assoalho De Madeira , Tratamento Superficial: Pintura Epóxi",Unidade,92.823.764/0001-03 - DIRCEU LONGO & CIA LTDA,weber move,"1.442,9900",1
00031,2023,158127,04/12/2023,04/12/2024,8,330346 - Carro limpeza,"Carro Limpeza Material: Polipropileno , Tipo: 4 Rodízios , Diâmetro Roda: 6 E 3 Pol (Traseiras E Dianteiras) , Comprimento: 126 CM, Largura: 54 CM, Altura: 98 CM, Capacidade: 90 L, Características Adicionais: Zíper Abertura Lateral E Bolsa 90 Litros",Unidade,04.522.146/0001-58 - CENTERCLEAN COMERCIO E SERVICOS DE EQUIPAMENTOS PARA LIMPEZA LTDA,BRALIMPIA,"1.269,0000",4
